Country Name,Country Code,Series Name,Series Code,Year,Value
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,1.56278535307661
Europe & Central Asia,ECS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,24.3421801754801
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,8.09738684259982
Europe & Central Asia,ECS,Forest area (% of land area),AG.LND.FRST.ZS,2002,37.9619082319171
Europe & Central Asia,ECS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,3221.93881128999
Europe & Central Asia,ECS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,7.57546823402183
Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,99.203941671041
Europe & Central Asia,ECS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,95.8650521577571
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,2002,868234843.0
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,3410.62468197803
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,6.39740464893521
Europe & Central Asia (excluding high income),ECA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,26.7883146727049
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,4.92047412617728
Europe & Central Asia (excluding high income),ECA,Forest area (% of land area),AG.LND.FRST.ZS,2002,10.0571502920476
Europe & Central Asia (excluding high income),ECA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,1747.49075714747
Europe & Central Asia (excluding high income),ECA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,7.52963978899774
Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,99.1500165934793
Europe & Central Asia (excluding high income),ECA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,83.7649336901123
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,2002,220400259.0
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,4781.5832367887
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.99252654355615
Europe & Central Asia (IDA & IBRD countries),TEC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,27.6743114267687
Europe & Central Asia (IDA & IBRD countries),TEC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,7.44560251029039
Europe & Central Asia (IDA & IBRD countries),TEC,Forest area (% of land area),AG.LND.FRST.ZS,2002,38.8706876933294
Europe & Central Asia (IDA & IBRD countries),TEC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,2657.3037137745
Europe & Central Asia (IDA & IBRD countries),TEC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,5.76921609440525
Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,98.4238273852713
Europe & Central Asia (IDA & IBRD countries),TEC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,91.7118029986187
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,2002,437806951.0
European Union,EUU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,27131.1149025351
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,1.09769505370336
European Union,EUU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,24.4104835107174
European Union,EUU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,8.35754022508724
European Union,EUU,Forest area (% of land area),AG.LND.FRST.ZS,2002,38.2433911896923
European Union,EUU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,3509.85008081957
European Union,EUU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,8.85977327804269
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,99.5387158579328
European Union,EUU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,100.0
European Union,EUU,"Population, total",SP.POP.TOTL,2002,430924112.0
Fragile and conflict affected situations,FCS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,1326.84891113816
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,3.22228814343195
Fragile and conflict affected situations,FCS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,1.3860533914138
Fragile and conflict affected situations,FCS,Forest area (% of land area),AG.LND.FRST.ZS,2002,27.2824335830943
Fragile and conflict affected situations,FCS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,715.109951651093
Fragile and conflict affected situations,FCS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,49.1277723116101
Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,41.4924612334799
Fragile and conflict affected situations,FCS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,21.0657732746154
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,2002,651226758.0
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,691.889343076378
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,3.91213514450783
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,21.7143843707386
Heavily indebted poor countries (HIPC),HPC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,0.184319776138118
Heavily indebted poor countries (HIPC),HPC,Forest area (% of land area),AG.LND.FRST.ZS,2002,32.1786273282028
Heavily indebted poor countries (HIPC),HPC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,358.119442230013
Heavily indebted poor countries (HIPC),HPC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,84.4545528836959
Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,19.4035785911305
Heavily indebted poor countries (HIPC),HPC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,6.46592371400202
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2002,509679981.0
High income,HIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,30822.9440482008
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,1.63889237440706
High income,HIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,24.7375761522606
High income,HIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,12.1867138839707
High income,HIC,Forest area (% of land area),AG.LND.FRST.ZS,2002,35.648425347281
High income,HIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,4884.79790758695
High income,HIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,6.62132648676549
High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,99.4863294366507
High income,HIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,99.9657464909076
High income,HIC,"Population, total",SP.POP.TOTL,2002,1268559564.0
IBRD only,IBD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,2910.20278298267
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.51391469924111
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,35.063058300748
IBRD only,IBD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,2.85139969841099
IBRD only,IBD,Forest area (% of land area),AG.LND.FRST.ZS,2002,34.3261650330107
IBRD only,IBD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,1016.60872680136
IBRD only,IBD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,22.5539877436238
IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,85.5983613837498
IBRD only,IBD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,49.3303453311889
IBRD only,IBD,"Population, total",SP.POP.TOTL,2002,4077229003.0
IDA & IBRD total,IBT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,2464.90323602782
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.59432023150907
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,33.9902878815424
IDA & IBRD total,IBT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,2.32343701357553
IDA & IBRD total,IBT,Forest area (% of land area),AG.LND.FRST.ZS,2002,33.4453069644641
IDA & IBRD total,IBT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,881.998441809477
IDA & IBRD total,IBT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,28.4620294366149
IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,75.0793291008235
IDA & IBRD total,IBT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,41.0744138180167
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2002,5267145775.0
IDA blend,IDB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,1360.4889922868
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,6.39616099561913
IDA blend,IDB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,20.4986756615605
IDA blend,IDB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,0.945245490531764
IDA blend,IDB,Forest area (% of land area),AG.LND.FRST.ZS,2002,32.3229833882384
IDA blend,IDB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,465.607855032395
IDA blend,IDB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,59.097088474877
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,57.4182135042788
IDA blend,IDB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,18.4536632466729
IDA blend,IDB,"Population, total",SP.POP.TOTL,2002,414935066.0
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,714.992762414711
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.51008662554781
IDA only,IDX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,23.7993641623237
IDA only,IDX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,0.266856367927821
IDA only,IDX,Forest area (% of land area),AG.LND.FRST.ZS,2002,30.2462574115608
IDA only,IDX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,318.611841661969
IDA only,IDX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,76.2397735224887
IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,28.5015689211888
IDA only,IDX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,9.8669117190068
IDA only,IDX,"Population, total",SP.POP.TOTL,2002,774981706.0
IDA total,IDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,940.32537147169
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,5.46951481147219
IDA total,IDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,22.1973317327655
IDA total,IDA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,0.50510410196238
IDA total,IDA,Forest area (% of land area),AG.LND.FRST.ZS,2002,30.6955831694084
IDA total,IDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,373.891756671103
IDA total,IDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,67.2435642247321
IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,38.6836576750573
IDA total,IDA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,12.8658026943323
IDA total,IDA,"Population, total",SP.POP.TOTL,2002,1189916772.0
Late-demographic dividend,LTE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,3812.59136967467
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,6.05203909370371
Late-demographic dividend,LTE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,36.5096374751518
Late-demographic dividend,LTE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,3.82881891603299
Late-demographic dividend,LTE,Forest area (% of land area),AG.LND.FRST.ZS,2002,39.5244156587177
Late-demographic dividend,LTE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,1311.72213895983
Late-demographic dividend,LTE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,20.665536308967
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,96.2537074525688
Late-demographic dividend,LTE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,56.0016659016759
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2002,2072599555.0
Latin America & Caribbean,LCN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,6609.21038163943
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,0.214244416059501
Latin America & Caribbean,LCN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,33.0100394629443
Latin America & Caribbean,LCN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,2.53283732618343
Latin America & Caribbean,LCN,Forest area (% of land area),AG.LND.FRST.ZS,2002,50.1044185284893
Latin America & Caribbean,LCN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,1187.34971005353
Latin America & Caribbean,LCN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,28.526904727315
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,92.655446118845
Latin America & Caribbean,LCN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,81.6962719438844
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,2002,534691591.0
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,6434.32879860597
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,0.335934291998541
Latin America & Caribbean (excluding high income),LAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,28.7143299136933
Latin America & Caribbean (excluding high income),LAC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,2.29126139750169
Latin America & Caribbean (excluding high income),LAC,Forest area (% of land area),AG.LND.FRST.ZS,2002,50.906812454691
Latin America & Caribbean (excluding high income),LAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,1078.1014322393
Latin America & Caribbean (excluding high income),LAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,30.1399289410141
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,92.0423596677612
Latin America & Caribbean (excluding high income),LAC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,79.8287168784934
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,2002,475799008.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,6458.32117502446
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,0.167706176085275
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,32.7785364631151
Latin America & the Caribbean (IDA & IBRD countries),TLA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,2.51600207380497
Latin America & the Caribbean (IDA & IBRD countries),TLA,Forest area (% of land area),AG.LND.FRST.ZS,2002,50.2468409929161
Latin America & the Caribbean (IDA & IBRD countries),TLA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,1186.75845982195
Latin America & the Caribbean (IDA & IBRD countries),TLA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,28.6289640352186
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,92.5289426557734
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,81.9397588432275
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,2002,518881965.0
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002,672.408116961001
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,5.42174917631306
Least developed countries: UN classification,LDC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,24.7397325131506
Least developed countries: UN classification,LDC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2002,0.19114233437506
Least developed countries: UN classification,LDC,Forest area (% of land area),AG.LND.FRST.ZS,2002,32.0410070054354
Least developed countries: UN classification,LDC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,294.217818062946
Least developed countries: UN classification,LDC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2002,82.6109209826965
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,22.9818079125835
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2002,7.07733261055659
